method,hardness,accuracy_mean,accuracy_std,nll_mean,nll_std,margin_mean,margin_std
P_C2_meta,easy,0.7370833333333333,0.07830562453191556,0.6649284019817909,0.17593929981412984,0.10660351615088681,0.03184184797695661
P_C2_meta,hard,0.34625,0.02490607355646409,1.358450678785642,0.015319513728212102,-0.03128793271724135,0.001253795571143291
