branch,regime,metric,seed_mean,seed_sd,count,mean,std,min,max,p05,p25,median,p75,p95
P_O0_resume,hard,O1_inner_loss_after,1.5350229545434315,0.025644144926754618,300,1.5350229545434315,0.09682941008182776,1.3750489950180054,2.0226335525512695,1.4183472752571107,1.4674838483333588,1.5192134380340576,1.5796819627285004,1.6916624128818514
P_O0_resume,hard,own_inner_loss_before,1.6313150306542714,0.030940000912419368,300,1.6313150306542714,0.15721374534273258,1.3852161169052124,2.5812888145446777,1.4484703719615937,1.5265527367591858,1.6057897806167603,1.6931933760643005,1.9083474755287178
P_O0_resume,hard,own_inner_loss_after,1.5350229545434315,0.025644144926754618,300,1.5350229545434315,0.09682941008182776,1.3750489950180054,2.0226335525512695,1.4183472752571107,1.4674838483333588,1.5192134380340576,1.5796819627285004,1.6916624128818514
P_O0_resume,hard,step.chosen_eta,0.049666667406757674,0.00038188131360346284,300,0.049666667406757674,0.002872232849032336,0.02500000037252903,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
P_O0_resume,hard,step.backtracking_trials,1.0133333333333334,0.01527525231651948,300,1.0133333333333334,0.11488931224930927,1.0,2.0,1.0,1.0,1.0,1.0,1.0
P_O0_resume,hard,step.step_accepted,1,0.0,300,1,0.0,True,True,1.0,1.0,1.0,1.0,1.0
P_O0_resume,hard,step.step_rejected,0,0.0,300,0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
P_O0_resume,hard,step.armijo_rhs,1.6312959782282512,0.030935714716896594,300,1.6312959782282512,0.15720034687411313,1.3852144479751587,2.5811944007873535,1.4484662652015685,1.5265477001667023,1.6057843565940857,1.6931577920913696,1.9083304643630987
P_O0_resume,hard,step.armijo_satisfied,1,0.0,300,1,0.0,True,True,1.0,1.0,1.0,1.0,1.0
P_O0_resume,hard,step.armijo_margin,0.09627302368481955,0.00812819841457853,300,0.09627302368481953,0.08077549195222995,0.0025899410247802734,0.7356290817260742,0.013563251495361328,0.04509440064430237,0.08090090751647949,0.12957143783569336,0.22659419178962717
