state_id,seed,branch,step,regime,index,episode_seed,S0_nll,S0_accuracy,S1_nll,S1_accuracy,S2_nll,S2_accuracy,S3_nll,S3_accuracy,S2_diversity,S2_eligible_pairs,S2_teacher_diversity,S3_diversity,S3_eligible_pairs,S3_teacher_diversity
seed7_original_P,7,original_P,0,easy,26,3000700026,1.0506792217493057,0.125,0.3193990923464298,0.875,9.412285149097443,0.0,3.3395480811595917,0.0,0.0730850100517273,28,0.008043472655117512,0.12044832855463028,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,27,3000700027,0.7392566222697496,0.375,0.11860935995355248,1.0,2.5185115039348602,0.125,2.8572363406419754,0.0,0.7367667555809021,28,0.07426907867193222,0.7295159697532654,28,1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,28,3000700028,0.3437930550426245,1.0,0.14165670005604625,1.0,2.649345427751541,0.0,2.7957964837551117,0.0,0.7305419445037842,28,0.11227835714817047,0.6827023029327393,28,0.0
seed7_original_P,7,original_P,0,easy,29,3000700029,0.6771818936103955,0.5,0.45312719605863094,0.75,4.36813947558403,0.0,3.440272629261017,0.0,0.21803082525730133,28,0.07517391443252563,0.17002801597118378,28,0.0
seed7_original_P,7,original_P,0,easy,30,3000700030,1.0450996346771717,0.25,0.6076342388987541,0.5,3.424718201160431,0.0,3.2889971882104874,0.0,0.5960323214530945,28,0.05975507199764252,1.0097193717956543,28,0.0
seed7_original_P,7,original_P,0,easy,31,3000700031,0.2881212942302227,1.0,0.18562562903389335,1.0,2.9515976011753082,0.0,4.453442275524139,0.0,0.5532439947128296,28,0.02634071186184883,0.3183269500732422,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,32,3000700032,0.3900175401940942,0.875,0.12082585133612156,1.0,3.536270707845688,0.0,2.6032019406557083,0.0,0.9617055058479309,28,0.09275650233030319,0.9368755221366882,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,33,3000700033,1.7159757908957545,0.5,0.32315403409302235,0.875,2.2249022093601525,0.25,3.5129567459225655,0.5,0.10576539486646652,28,0.07643698900938034,0.09182511270046234,28,0.0
seed7_original_P,7,original_P,0,easy,34,3000700034,0.09481049363967031,1.0,0.1586319738999009,1.0,9.727536350488663,0.0,6.05615907907486,0.0,0.7181755900382996,28,0.08292641490697861,0.7340013980865479,28,1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,35,3000700035,0.0036189282254781574,1.0,0.010075911675812677,1.0,5.416868269443512,0.0,7.222650498151779,0.0,0.5281081199645996,28,0.06438841670751572,0.6138958930969238,28,0.0
seed7_original_P,7,original_P,0,easy,36,3000700036,0.11778731364756823,1.0,0.2643157149432227,1.0,5.005922473967075,0.25,6.779517620801926,0.0,0.687121570110321,28,0.15517406165599823,0.6369280815124512,28,0.0
seed7_original_P,7,original_P,0,easy,37,3000700037,0.1557095130920061,1.0,0.10235184477642179,1.0,2.3016162365674973,0.0,5.790035933256149,0.0,0.5305641293525696,28,0.12387867271900177,0.6823448538780212,28,0.0
seed7_original_P,7,original_P,0,easy,38,3000700038,0.14146471256390214,1.0,0.23818121058866382,1.0,2.809427931904793,0.0,5.563369244337082,0.0,0.5819593667984009,28,0.01548083871603012,0.44035786390304565,28,1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,39,3000700039,2.401155464351177,0.0,0.595434932038188,0.875,3.4440988153219223,0.125,1.2386096939444542,0.125,0.3462555706501007,28,0.08059433102607727,0.19251184165477753,28,0.0
seed7_original_P,7,original_P,0,easy,40,3000700040,0.35338581177347805,0.875,0.06781531940214336,1.0,2.415563315153122,0.0,4.211394593119621,0.125,0.26690083742141724,28,0.34929099678993225,0.5306302309036255,28,0.0
seed7_original_P,7,original_P,0,easy,41,3000700041,0.04962331033311784,1.0,0.06260725110769272,1.0,2.7821332588791847,0.25,6.3502848744392395,0.0,0.5853947401046753,28,0.1061297133564949,0.7077203989028931,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,42,3000700042,0.7892485221964307,0.5,0.4295396744273603,0.75,1.5870061814785004,0.0,4.553376764059067,0.0,0.42850130796432495,28,0.290243923664093,0.7610459923744202,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,43,3000700043,1.1044044590671547,0.375,0.4677298462484032,0.75,2.4385380148887634,0.25,2.8644086569547653,0.125,0.18847939372062683,28,0.05891124904155731,0.32691988348960876,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,44,3000700044,0.4512562669115141,0.625,0.297446068841964,1.0,4.526868373155594,0.125,5.1600973308086395,0.0,0.19975675642490387,28,0.06251148134469986,0.1504644751548767,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,45,3000700045,0.2503001894801855,1.0,0.3019317560829222,1.0,2.7479422837495804,0.0,3.4755253940820694,0.0,0.6838090419769287,28,0.06898634880781174,0.47002068161964417,28,0.0
seed7_original_P,7,original_P,0,easy,46,3000700046,0.16006458830088377,1.0,0.16432388685643673,1.0,1.348800241947174,0.375,1.592291072010994,0.0,0.7520390152931213,28,0.0861804410815239,0.9297730922698975,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,47,3000700047,1.0487783429562114,0.5,0.7803488803328946,0.5,3.9051156044006348,0.0,6.545505374670029,0.0,0.08978096395730972,28,0.06791149824857712,0.06459344923496246,28,1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,48,3000700048,0.5132910405518487,0.75,0.26375323347747326,0.875,2.918816179037094,0.0,6.448355704545975,0.0,0.46006307005882263,28,0.05218829587101936,0.4067858159542084,28,0.0
seed7_original_P,7,original_P,0,easy,49,3000700049,0.478196207433939,1.0,0.6440751273185015,0.625,2.495861068367958,0.0,2.8930048048496246,0.0,0.6736056804656982,28,0.06500639021396637,0.8790671825408936,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,50,3000700050,0.4704201053828001,1.0,0.33533777529373765,1.0,1.681334249675274,0.125,2.4528556168079376,0.0,0.9859052896499634,28,0.014004463329911232,0.9105334281921387,28,1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,51,3000700051,0.37162899412214756,0.875,0.1347535103559494,1.0,4.292942352592945,0.25,6.258850382640958,0.375,0.9255867600440979,28,0.016127485781908035,0.9225204586982727,28,5.960464477539063e-08
seed7_original_P,7,original_P,0,easy,52,3000700052,0.4597161770798266,0.875,0.17522470001131296,1.0,6.673634946346283,0.0,3.5528499484062195,0.0,0.9885537028312683,28,0.07558473944664001,1.0053461790084839,28,5.960464477539063e-08
seed7_original_P,7,original_P,0,easy,53,3000700053,1.0055883564054966,0.25,0.7240748435724527,0.25,1.0919692814350128,0.75,1.393892303109169,0.375,0.3705519139766693,28,0.014508399181067944,0.1368110328912735,28,-2.384185791015625e-07
seed7_original_P,7,original_P,0,easy,54,3000700054,0.007245403452543542,1.0,0.024847264168784022,1.0,3.4328609853982925,0.0,8.056578040122986,0.0,0.6764184236526489,28,0.14274948835372925,0.7650255560874939,28,5.960464477539063e-08
seed7_original_P,7,original_P,0,easy,55,3000700055,1.5056990719458554,0.125,0.4912541873054579,0.875,0.9970555622130632,0.75,1.4559652470052242,0.5,0.3071315884590149,28,0.11571474373340607,0.44076377153396606,28,0.0
seed7_original_P,7,original_P,0,easy,56,3000700056,0.17230670899152756,1.0,0.12786488560959697,1.0,1.9913063272833824,0.125,2.890839070081711,0.0,0.31311455368995667,28,0.00868576392531395,0.2538262903690338,28,1.788139485370266e-07
seed7_original_P,7,original_P,0,easy,57,3000700057,0.16586931911297143,1.0,0.4118716814555228,0.875,3.409180521965027,0.0,3.711808070540428,0.0,0.5383710265159607,28,0.0697983130812645,0.5194973349571228,28,1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,58,3000700058,0.6083831042051315,0.5,0.2738774586468935,1.0,1.7769979797303677,0.25,2.708241894841194,0.0,0.9436026215553284,28,0.1293790191411972,0.9764695167541504,28,0.0
seed7_original_P,7,original_P,0,easy,59,3000700059,1.080637961946195,0.5,0.3281239653006196,0.875,3.3090596199035645,0.0,5.566825270652771,0.0,0.30360686779022217,28,0.2566511332988739,0.4638657867908478,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,60,3000700060,0.04755759594263509,1.0,0.10419474146328866,1.0,4.96291396021843,0.0,4.400863081216812,0.0,0.4643702805042267,28,0.06587105244398117,0.5582606196403503,28,1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,61,3000700061,0.0278743754606694,1.0,0.04795192601159215,1.0,5.116527587175369,0.0,7.188256740570068,0.0,0.731102705001831,28,0.05632530897855759,0.7181822061538696,28,-2.384185791015625e-07
seed7_original_P,7,original_P,0,easy,62,3000700062,1.4738755356520414,0.375,1.0266143232584,0.25,1.5833249762654305,0.25,2.0601885840296745,0.125,1.0179369449615479,28,0.011897525750100613,0.9754018783569336,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,63,3000700063,0.08354972081724554,1.0,0.13889673864468932,1.0,7.490187168121338,0.0,8.241094529628754,0.0,0.5082667469978333,28,0.08179603517055511,0.5048797726631165,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,64,3000700064,0.5429058178560808,0.625,0.07199253980070353,1.0,2.3708283081650734,0.25,3.386328414082527,0.0,0.580375611782074,28,0.033823221921920776,0.5023344159126282,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,65,3000700065,1.0883521196083166,0.5,0.49704504990950227,0.75,2.8210479617118835,0.0,3.14784674346447,0.125,0.16003046929836273,28,0.07389555126428604,0.30869942903518677,28,0.0
seed7_original_P,7,original_P,0,easy,66,3000700066,0.2646186975762248,1.0,0.12903581047430634,1.0,1.5724530890583992,0.625,4.193472534418106,0.0,0.8994615077972412,28,0.1486394852399826,1.0093684196472168,28,5.960464477539063e-08
seed7_original_P,7,original_P,0,easy,67,3000700067,1.078645593719557,0.5,0.1691083728801459,1.0,6.207746595144272,0.0,3.6968468129634857,0.0,0.9195603132247925,28,0.10568790137767792,0.8392617702484131,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,68,3000700068,0.034373610105831176,1.0,0.042141077341511846,1.0,5.074647381901741,0.0,7.464910864830017,0.0,0.6691811084747314,28,0.19843783974647522,0.7393314242362976,28,-2.384185791015625e-07
seed7_original_P,7,original_P,0,easy,69,3000700069,1.7364823505049571,0.25,0.3378439424559474,0.875,3.4639056669548154,0.25,2.857142388820648,0.0,0.49281907081604004,28,0.08945904672145844,0.447183758020401,28,0.0
seed7_original_P,7,original_P,0,easy,70,3000700070,0.34141368698328733,1.0,0.4400705457665026,0.625,2.8535712510347366,0.0,4.540251851081848,0.0,0.4695664644241333,28,0.09447913616895676,0.43379390239715576,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,71,3000700071,0.26598921503318707,0.875,0.08669523079879582,1.0,2.8944305926561356,0.125,3.481580913066864,0.0,0.7980923056602478,28,0.17011426389217377,0.9074738025665283,28,0.0
seed7_original_P,7,original_P,0,easy,72,3000700072,2.025821015238762,0.0,0.3605823228135705,0.875,1.7123704329133034,0.0,1.4560232013463974,0.5,0.5874788165092468,28,0.10218647867441177,0.5971460342407227,28,0.0
seed7_original_P,7,original_P,0,easy,73,3000700073,0.5098001770675182,0.875,0.3145221807062626,1.0,2.6038164496421814,0.125,4.769869893789291,0.375,0.8725205063819885,28,0.02524188533425331,0.9197729825973511,28,0.0
seed7_original_P,7,original_P,0,easy,74,3000700074,0.2276849058980588,0.875,0.2065859284484759,0.875,2.928395450115204,0.0,7.1808695793151855,0.0,0.06069621443748474,28,0.11166033148765564,0.2847866415977478,28,5.960464477539063e-08
seed7_original_P,7,original_P,0,easy,75,3000700075,0.03767882931424538,1.0,0.04424954194109887,1.0,1.9844692721962929,0.125,4.68924805521965,0.0,0.6460435390472412,28,0.026405252516269684,0.669965922832489,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,76,3000700076,0.10743656114209443,1.0,0.027858638088218868,1.0,5.418277692049742,0.25,5.824218034744263,0.0,0.5711065530776978,28,0.014110786840319633,0.6577362418174744,28,0.0
seed7_original_P,7,original_P,0,easy,77,3000700077,0.21777172986185178,1.0,0.15118898171931505,1.0,4.101032137870789,0.0,4.976286590099335,0.0,0.6008940935134888,28,0.29028862714767456,0.7469391226768494,28,0.0
seed7_original_P,7,original_P,0,easy,78,3000700078,0.37040490191429853,0.875,0.1135768792591989,1.0,3.9281831681728363,0.0,3.5370005667209625,0.0,0.6563149690628052,28,0.0270241592079401,0.6593450307846069,28,-2.384185791015625e-07
seed7_original_P,7,original_P,0,easy,79,3000700079,0.7853885935619473,0.5,0.43701716256327927,0.5,2.417783349752426,0.125,3.2359828501939774,0.0,0.2782514989376068,28,0.042176857590675354,0.18550114333629608,28,0.0
seed7_original_P,7,original_P,0,easy,80,3000700080,0.36358758993446827,1.0,0.4410732574760914,1.0,5.625635713338852,0.0,3.508139654994011,0.0,0.5260629653930664,28,0.04932156950235367,0.672966718673706,28,5.960464477539063e-08
seed7_original_P,7,original_P,0,easy,81,3000700081,0.04851606543525122,1.0,0.03376295621274039,1.0,5.052144110202789,0.0,3.8262333273887634,0.0,0.2708483040332794,28,0.116416335105896,0.3403306305408478,28,1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,82,3000700082,0.23839933890849352,0.75,0.06526982737705112,1.0,9.446463346481323,0.0,8.239340841770172,0.0,0.8528269529342651,28,0.06461623311042786,0.8600385189056396,28,0.0
seed7_original_P,7,original_P,0,easy,83,3000700083,0.8172703482268844,0.5,0.10614262241870165,1.0,4.002069115638733,0.0,3.135005148127675,0.5,0.27364563941955566,28,0.1789282113313675,0.24759012460708618,28,0.0
seed7_original_P,7,original_P,0,easy,84,3000700084,0.3035951287019998,1.0,0.29473807476460934,1.0,3.111372411251068,0.0,4.157835155725479,0.0,0.5732415318489075,28,0.07908779382705688,0.35318002104759216,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,85,3000700085,0.1836739075370133,0.875,0.11125831282697618,1.0,6.527465333463624,0.125,7.820595656521618,0.125,0.6111427545547485,28,0.04761065915226936,0.6216548085212708,28,0.0
seed7_original_P,7,original_P,0,easy,86,3000700086,0.7211460773833096,0.5,0.5079071908257902,0.625,1.3782875090837479,0.125,1.9407896250486374,0.0,0.22254404425621033,28,0.015554969199001789,0.14039954543113708,28,0.0
seed7_original_P,7,original_P,0,easy,87,3000700087,0.680889249430038,0.375,0.30069278087466955,1.0,2.69644632935524,0.125,4.725513190031052,0.0,0.2142414152622223,28,0.01973186433315277,0.099765844643116,28,1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,88,3000700088,1.3390771076083183,0.125,0.3707249201834202,1.0,0.7992479056119919,0.625,1.4126497507095337,0.0,0.7349473834037781,28,0.03637752681970596,0.9302614331245422,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,89,3000700089,0.3043954004533589,0.875,0.0974684446118772,1.0,7.158568799495697,0.0,7.399615168571472,0.0,0.3393479287624359,28,0.03283923864364624,0.334408164024353,28,1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,90,3000700090,0.18682153651025146,0.875,0.07656434131786227,1.0,1.8066204339265823,0.0,2.224963143467903,0.0,0.21748587489128113,28,0.03372587263584137,0.3389250636100769,28,-2.384185791015625e-07
seed7_original_P,7,original_P,0,easy,91,3000700091,0.7999649870325811,0.625,0.4572852693963796,0.875,2.553181139752269,0.25,3.660917215049267,0.25,0.40522053837776184,28,0.18896250426769257,0.7222449779510498,28,0.0
seed7_original_P,7,original_P,0,easy,92,3000700092,0.12140436371555552,1.0,0.10499543783953413,1.0,2.015156328678131,0.25,2.996706321835518,0.0,0.8922179341316223,28,0.16183465719223022,0.9898634552955627,28,1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,93,3000700093,0.48019977007061243,0.75,0.27562004746869206,0.75,1.5635387897491455,0.25,2.2393938452005386,0.0,0.7746947407722473,28,0.04763122275471687,0.7016705274581909,28,0.0
seed7_original_P,7,original_P,0,easy,94,3000700094,0.4212315670447424,0.75,0.35560133680701256,0.75,2.5952360928058624,0.0,4.859928101301193,0.0,0.600676417350769,28,0.17358078062534332,0.8307379484176636,28,0.0
seed7_original_P,7,original_P,0,easy,95,3000700095,1.1811113310905057,0.25,0.3621684401296079,1.0,1.638208620250225,0.75,2.587433621287346,0.375,0.17303763329982758,28,0.1590149849653244,0.37788480520248413,28,0.0
seed7_original_P,7,original_P,0,easy,96,3000700096,1.3388368096202612,0.375,0.5221794927492738,0.625,1.3669166043400764,0.375,3.6604167073965073,0.25,0.6830666065216064,28,0.07771935313940048,0.41332972049713135,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,97,3000700097,0.6934313240926713,0.5,0.18853812594898045,1.0,2.2536680996418,0.5,2.1660867482423782,0.5,0.11486491560935974,28,0.011492959223687649,0.11231258511543274,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,easy,98,3000700098,0.19487692043185234,1.0,0.4247100946959108,0.625,4.344081684947014,0.125,6.424584627151489,0.0,0.5520015358924866,28,0.025065777823328972,0.36867114901542664,28,0.0
seed7_original_P,7,original_P,0,easy,99,3000700099,0.6748727394733578,0.625,0.45719501888379455,0.625,5.797163248062134,0.0,5.984559044241905,0.0,0.8367751240730286,28,0.08035793155431747,0.829416811466217,28,1.1920928955078125e-07
seed7_original_P,7,original_P,0,hard,0,3000710000,0.6413114480674267,0.875,1.2409601956605911,0.125,1.4374233931303024,0.0,1.4485903084278107,0.0,0.05858931317925453,28,0.004194159992039204,0.05110952630639076,28,5.960464477539063e-08
seed7_original_P,7,original_P,0,hard,1,3000710001,0.9456176683306694,0.75,1.5539916902780533,0.0,1.0754994750022888,0.75,1.1943168342113495,0.375,0.5329284071922302,28,0.001043609227053821,0.39840665459632874,28,0.0
seed7_original_P,7,original_P,0,hard,2,3000710002,1.6832234747707844,0.375,2.3293754011392593,0.0,1.8302090913057327,0.0,1.7711844593286514,0.0,0.16071970760822296,28,0.0003858698473777622,0.1300947368144989,28,0.0
seed7_original_P,7,original_P,0,hard,3,3000710003,1.322122998535633,0.5,1.1085623651742935,0.625,1.2738723009824753,0.5,1.2665363997220993,0.5,0.272915244102478,28,0.0012232768349349499,0.2609096169471741,28,1.1920928955078125e-07
seed7_original_P,7,original_P,0,hard,4,3000710004,1.9007882177829742,0.0,2.3707284033298492,0.0,1.512605331838131,0.25,1.4771989956498146,0.25,0.03440716117620468,28,0.002673738868907094,0.019496921449899673,28,1.1920928955078125e-07
seed7_original_P,7,original_P,0,hard,5,3000710005,0.7895224243402481,1.0,0.8744084313511848,0.875,1.1528479754924774,0.875,1.1103508844971657,0.875,0.39917126297950745,28,0.0026281157042831182,0.38832512497901917,28,1.1920928955078125e-07
seed7_original_P,7,original_P,0,hard,6,3000710006,1.1280356496572495,0.625,1.6443440616130829,0.0,1.6012844294309616,0.0,1.6508317738771439,0.0,0.07669553905725479,28,0.002432765904814005,0.06646542996168137,28,0.0
seed7_original_P,7,original_P,0,hard,7,3000710007,0.9596473313868046,0.375,0.8557286933064461,0.875,1.2095865681767464,0.625,1.152678333222866,0.625,0.04895973578095436,28,0.014889068901538849,0.042275622487068176,28,1.1920928955078125e-07
seed7_original_P,7,original_P,0,hard,8,3000710008,1.560683436691761,0.5,1.4614028483629227,0.25,1.3456421196460724,0.5,1.3692363649606705,0.5,0.055280014872550964,28,0.0014024398988112807,0.0559668242931366,28,5.960464477539063e-08
seed7_original_P,7,original_P,0,hard,9,3000710009,1.6626779288053513,0.0,1.1396325677633286,0.5,1.4363261610269547,0.0,1.3830701410770416,0.0,0.0422293059527874,28,0.0008788492414169014,0.04897681623697281,28,-1.1920928955078125e-07
seed7_original_P,7,original_P,0,hard,10,3000710010,1.6491508334875107,0.0,1.4228124469518661,0.375,1.3314350247383118,0.0,1.370644524693489,0.375,0.2423422783613205,28,0.008717665448784828,0.0950780138373375,28,0.0
seed7_original_P,7,original_P,0,hard,11,3000710011,1.2977750152349472,0.5,1.4298754781484604,0.0,1.4070161134004593,0.0,1.4386409595608711,0.125,0.5326288938522339,28,0.0008978737751021981,0.621722400188446,28,0.0
seed7_original_P,7,original_P,0,hard,12,3000710012,1.42193004488945,0.0,1.0363761112093925,0.625,1.1890325248241425,0.625,1.2324861288070679,0.5,0.06170123815536499,28,0.005491589196026325,0.19188150763511658,28,0.0
seed7_original_P,7,original_P,0,hard,13,3000710013,0.8184136003255844,0.875,1.4697416573762894,0.5,1.1476914435625076,0.625,1.2428417801856995,0.5,0.05939614772796631,28,0.0008746982202865183,0.05178368464112282,28,1.1920928955078125e-07
seed7_original_P,7,original_P,0,hard,14,3000710014,1.3653000071644783,0.25,0.9286031611263752,0.625,1.5605461224913597,0.25,1.5837378054857254,0.375,0.07370096445083618,28,0.01236917544156313,0.05698694288730621,28,0.0
seed7_original_P,7,original_P,0,hard,15,3000710015,1.1661890223622322,0.75,1.4339656233787537,0.0,1.468089297413826,0.0,1.5304755121469498,0.0,1.0015099048614502,28,0.0004203894641250372,0.9247936010360718,28,1.1920928955078125e-07
