state_id,seed,branch,step,regime,episode_seed,count,before_nll,after_nll,oracle_nll,before_accuracy,after_accuracy,oracle_accuracy,delta_nll
seed7_original_P,7,original_P,0,easy,20070054,8,0.2922897625090714,0.10228273038996187,0.10228273038996187,0.875,1,1,-0.19000703211910952
seed7_original_P,7,original_P,0,easy,20070055,8,0.6990470856474104,0.32793777590811823,0.28378820571272206,0.75,0.75,0.75,-0.3711093097392921
seed7_original_P,7,original_P,0,easy,20070056,8,0.3860040933788584,0.29553561608008155,0.2858157465970606,0.75,0.75,0.75,-0.09046847729877683
seed7_original_P,7,original_P,0,easy,20070057,8,0.04535679758498594,0.07606334427975288,0.04535679758498594,1,1,1,0.03070654669476694
seed7_original_P,7,original_P,0,easy,20070058,8,0.07529862045511525,0.13510906158628683,0.07529862045511525,1,1,1,0.05981044113117158
seed7_original_P,7,original_P,0,easy,20070059,8,1.2534309247159603,0.3690661122139519,0.3690661122139519,0.375,0.875,0.875,-0.8843648125020084
seed7_original_P,7,original_P,0,easy,20070060,8,0.6256658428083675,0.09115318550840013,0.0640042167594751,0.625,1,1,-0.5345126572999673
seed7_original_P,7,original_P,0,easy,20070061,8,0.45039910845028286,0.20299706867805223,0.20299706867805223,0.875,1,1,-0.24740203977223063
seed7_original_P,7,original_P,0,easy,20070062,8,1.666861559291701,0.36019882712160184,0.36019882712160184,0.125,1,1,-1.3066627321700992
seed7_original_P,7,original_P,0,easy,20070063,8,1.2217719847123587,0.760049115758988,0.7502901411654981,0.5,0.5,0.5,-0.46172286895337067
seed7_original_P,7,original_P,0,easy,20070064,8,1.091419154981629,0.10409832762147611,0.0719168416479266,0.375,1,1,-0.9873208273601529
seed7_original_P,7,original_P,0,easy,20070065,8,1.1247058803528247,0.30156550884966005,0.30156550884966005,0.375,1,1,-0.8231403715031647
seed7_original_P,7,original_P,0,easy,20070066,8,0.03310481170440761,0.05454949549555971,0.03310481170440761,1,1,1,0.021444683791152094
seed7_original_P,7,original_P,0,easy,20070067,8,0.41916690406570156,0.09142673636396895,0.09142673636396895,0.875,1,1,-0.32774016770173264
seed7_original_P,7,original_P,0,easy,20070068,8,1.7640030188466398,0.4347332232121181,0.4347332232121181,0.125,0.875,0.875,-1.3292697956345216
seed7_original_P,7,original_P,0,easy,20070069,8,0.590702960214858,0.22413047537406774,0.22159715702802937,0.75,1,1,-0.3665724848407903
seed7_original_P,7,original_P,0,easy,20070070,8,0.08638872687109109,0.22857391001913765,0.07724273885366396,1,1,1,0.14218518314804657
seed7_original_P,7,original_P,0,easy,20070071,8,1.5172292918575485,0.37794947917149657,0.37794947917149657,0.375,0.75,0.75,-1.139279812686052
seed7_original_P,7,original_P,0,easy,20070072,8,0.15955376307642724,0.16062342668931745,0.09956753755900638,1,1,1,0.0010696636128902093
seed7_original_P,7,original_P,0,easy,20070073,8,0.017856454313052245,0.03188010698719872,0.01746462606583089,1,1,1,0.014023652674146472
seed7_original_P,7,original_P,0,easy,20070074,8,0.9100992333535942,0.16634746623296867,0.16634746623296867,0.625,1,1,-0.7437517671206255
seed7_original_P,7,original_P,0,easy,20070075,8,0.332734853756681,0.30993998444671517,0.15772965803453032,1,0.875,1,-0.022794869309965826
seed7_original_P,7,original_P,0,easy,20070076,8,0.347229384772104,0.2613537573597005,0.24349636154526055,1,1,1,-0.08587562741240351
seed7_original_P,7,original_P,0,easy,20070077,8,0.051214323841475784,0.056007682114205204,0.02908077330627125,1,1,1,0.00479335827272942
seed7_original_P,7,original_P,0,easy,20070078,8,0.9049175849570658,0.2636638181907481,0.2636638181907481,0.25,1,1,-0.6412537667663176
seed7_original_P,7,original_P,0,easy,20070079,8,0.5800159025839392,0.20396129157951406,0.20396129157951406,0.75,1,1,-0.37605461100442517
seed7_original_P,7,original_P,0,easy,20070080,8,2.162626050523028,1.021063880580294,1.018135432011572,0.25,0.25,0.25,-1.1415621699427339
seed7_original_P,7,original_P,0,easy,20070081,8,0.33368326111616686,0.33270750184754605,0.31579822456388223,1,1,1,-0.0009757592686208127
seed7_original_P,7,original_P,0,easy,20070082,8,0.46179226374012144,0.28366039535410875,0.22181236777602972,0.75,1,1,-0.1781318683860127
seed7_original_P,7,original_P,0,easy,20070083,8,0.49738754212186026,0.2568305262576803,0.2568305262576803,1,1,1,-0.24055701586417993
seed7_original_P,7,original_P,0,easy,20070084,8,0.5912559836662493,0.38703086193883407,0.3810641059017018,0.625,0.625,0.625,-0.20422512172741525
seed7_original_P,7,original_P,0,easy,20070085,8,0.19468808479565464,0.17982767045453307,0.1650069994887888,0.875,0.875,0.875,-0.014860414341121564
seed7_original_P,7,original_P,0,easy,20070086,8,0.03214843857435122,0.022664305264352896,0.0208019839401266,1,1,1,-0.009484133309998324
seed7_original_P,7,original_P,0,easy,20070087,8,0.2887305470245151,0.2947043749534114,0.227988214696454,1,1,1,0.00597382792889628
seed7_original_P,7,original_P,0,easy,20070088,8,0.033330037197655614,0.09813064950813002,0.01749208530781362,1,1,1,0.0648006123104744
seed7_original_P,7,original_P,0,easy,20070089,8,1.9555913184631202,0.5948814159337159,0.5948814159337159,0,0.625,0.625,-1.3607099025294043
seed7_original_P,7,original_P,0,easy,20070090,8,1.3213575400226987,0.27027337590797684,0.26442739850343144,0.125,1,1,-1.0510841641147217
seed7_original_P,7,original_P,0,easy,20070091,8,0.4921730177728213,0.33392761794522613,0.33392761794522613,0.625,0.625,0.625,-0.15824539982759517
seed7_original_P,7,original_P,0,easy,20070092,8,0.05151864883829004,0.03142785775783318,0.030336750469117973,1,1,1,-0.02009079108045686
seed7_original_P,7,original_P,0,easy,20070093,8,0.33061661351620086,0.610802494898051,0.14079010372232084,1,0.75,1,0.2801858813818502
seed7_original_P,7,original_P,0,easy,20070094,8,0.4019230827722485,0.14212454984371609,0.13725762058694196,0.75,1,1,-0.2597985329285324
seed7_original_P,7,original_P,0,easy,20070095,8,0.36787137581546037,0.06387016385670448,0.0503744427626379,0.75,1,1,-0.3040012119587559
seed7_original_P,7,original_P,0,easy,20070096,8,0.37414182826052805,0.21090324101810481,0.204424583546867,0.875,1,1,-0.16323858724242324
seed7_original_P,7,original_P,0,easy,20070097,8,0.08928777932025272,0.2612341366712301,0.08578011383977437,1,0.875,1,0.17194635735097735
seed7_original_P,7,original_P,0,easy,20070098,8,0.14123580572942523,0.11833524225191484,0.09464056818099766,1,1,1,-0.02290056347751039
seed7_original_P,7,original_P,0,easy,20070099,8,1.6703841249039875,0.6230337051005108,0.6230337051005108,0.125,0.625,0.625,-1.0473504198034767
seed7_original_P,7,original_P,0,hard,20070000,8,1.0012555796666653,1.530007399272021,1.0012555796666653,0.375,0.375,0.375,0.5287518196053556
seed7_original_P,7,original_P,0,hard,20070001,8,2.6535503826540894,1.9826763928460034,1.9826763928460034,0.125,0.375,0.375,-0.670873989808086
seed7_original_P,7,original_P,0,hard,20070002,8,1.6732968438033837,0.994198413692855,0.994198413692855,0,0.625,0.625,-0.6790984301105287
seed7_original_P,7,original_P,0,hard,20070003,8,0.5705979937707018,1.1109746653684465,0.546549576724213,0.75,0.5,1,0.5403766715977447
seed7_original_P,7,original_P,0,hard,20070004,8,1.010419097071031,0.8563580477220538,0.7840451491761479,0.5,0.875,0.875,-0.15406104934897713
seed7_original_P,7,original_P,0,hard,20070005,8,1.057608637069195,0.9975420471645127,0.8820254610317696,0.5,0.75,0.75,-0.06006658990468239
seed7_original_P,7,original_P,0,hard,20070006,8,0.8563745831681685,2.0793912825408407,0.8563745831681685,1,0.375,1,1.223016699372672
seed7_original_P,7,original_P,0,hard,20070007,8,2.2605055338039253,1.8476266997361122,1.6862876299205007,0.375,0.375,0.375,-0.4128788340678131
seed7_original_P,7,original_P,0,hard,20070008,8,1.0433146896351,1.0033086267452902,0.9935134982985697,0.75,1,0.875,-0.04000606288980979
seed7_original_P,7,original_P,0,hard,20070009,8,1.5964517096249244,2.096649433616513,1.042043524809854,0.375,0,0.375,0.5001977239915887
seed7_original_P,7,original_P,0,hard,20070010,8,0.9085015113580922,0.7985980506518879,0.7962190554080466,0.75,0.75,0.75,-0.10990346070620427
seed7_original_P,7,original_P,0,hard,20070011,8,1.0460080787861656,0.8455358826964902,0.6982723998174188,0.75,0.75,0.75,-0.20047219608967548
seed7_original_P,7,original_P,0,hard,20070012,8,1.7876231813909786,1.537162474157982,1.3726633753935127,0.25,0,0.25,-0.25046070723299674
seed7_original_P,7,original_P,0,hard,20070013,8,2.129261907783451,1.320516851362242,1.1093376156412955,0.125,0.125,0.25,-0.8087450564212091
seed7_original_P,7,original_P,0,hard,20070014,8,1.1162217239030892,1.2560655009282058,0.9649765162227227,0.5,0.625,0.75,0.13984377702511663
seed7_original_P,7,original_P,0,hard,20070015,8,0.8820367304735366,1.222625216618946,0.7810819262471212,0.625,0.5,0.75,0.3405884861454094
seed7_original_P,7,original_P,0,hard,20070016,8,1.3683404749983379,1.4233092879062057,1.3676318071850662,0,0.25,0,0.054968812907867814
seed7_original_P,7,original_P,0,hard,20070017,8,1.5124767901896563,1.03065403557739,1.03065403557739,0.375,0.625,0.625,-0.4818227546122662
seed7_original_P,7,original_P,0,hard,20070018,8,0.7699664098851549,1.2103604613566812,0.7699664098851549,0.875,0.375,0.875,0.4403940514715263
seed7_original_P,7,original_P,0,hard,20070019,8,1.2000380707272589,0.823434930323979,0.823434930323979,0.125,0.875,0.875,-0.3766031404032799
seed7_original_P,7,original_P,0,hard,20070020,8,1.0255198283134634,2.1039091286371527,1.0255198283134634,0.625,0,0.625,1.0783893003236893
seed7_original_P,7,original_P,0,hard,20070021,8,0.7817636406454933,1.0923450650664241,0.6255818419915504,0.625,0.625,0.75,0.31058142442093084
seed7_original_P,7,original_P,0,hard,20070022,8,1.3305637817151232,1.3072250087981057,1.07467577755064,0.5,0,0.5,-0.02333877291701758
seed7_original_P,7,original_P,0,hard,20070023,8,1.4873281256671511,1.1380670096577563,1.1380670096577563,0,0.375,0.375,-0.3492611160093948
seed7_original_P,7,original_P,0,hard,20070024,8,0.9828307824823428,0.8499754052192692,0.845433576328022,0.75,0.875,0.875,-0.13285537726307362
seed7_original_P,7,original_P,0,hard,20070025,8,0.942592516199827,1.181129854833707,0.8939832159947414,0.5,0.375,0.5,0.23853733863388005
seed7_original_P,7,original_P,0,hard,20070026,8,1.1660126896173668,1.1577328558144653,1.155257327815954,0.5,0.5,0.5,-0.008279833802901537
seed7_original_P,7,original_P,0,hard,20070027,8,1.7429182969006773,0.8296165749231875,0.8296165749231875,0.125,1,1,-0.9133017219774898
seed7_original_P,7,original_P,0,hard,20070028,8,1.1732813307108854,1.0486234983597282,1.0061785055920305,0.875,0.625,1,-0.12465783235115713
seed7_original_P,7,original_P,0,hard,20070029,8,1.548603252853346,1.0074277376732281,1.0074277376732281,0,0.875,0.875,-0.5411755151801179
seed7_original_P,7,original_P,0,hard,20070030,8,1.0640682541599968,1.3186190931444541,0.8354445524562439,0.625,0.125,0.625,0.2545508389844573
seed7_original_P,7,original_P,0,hard,20070031,8,0.8225783344122095,1.0082182383647995,0.6782117632636022,0.625,1,1,0.18563990395259
seed7_original_P,7,original_P,0,hard,20070032,8,0.9655492880324897,1.059958458801172,0.829687920005186,0.75,0.875,1,0.09440917076868216
seed7_original_P,7,original_P,0,hard,20070033,8,1.3690635322812477,0.6992232108029864,0.6992232108029864,0.625,0.625,0.625,-0.6698403214782612
seed7_original_P,7,original_P,0,hard,20070034,8,1.727588023556237,1.959924291969025,1.5905809210775148,0,0,0,0.23233626841278787
seed7_original_P,7,original_P,0,hard,20070035,8,1.5079742120479964,2.0527402427012897,1.0145594883250852,0.5,0,0.5,0.5447660306532933
seed7_original_P,7,original_P,0,hard,20070036,8,0.65694924757337,0.8125170422227022,0.618099537006876,0.75,1,1,0.15556779464933213
seed7_original_P,7,original_P,0,hard,20070037,8,0.9351685413186053,1.1248656166475843,0.8939483921324638,0.75,0.5,0.75,0.18969707532897906
seed7_original_P,7,original_P,0,hard,20070038,8,1.1329572051782055,0.61567628869911,0.61567628869911,0.125,0.875,0.875,-0.5172809164790956
seed7_original_P,7,original_P,0,hard,20070039,8,1.036503521533307,1.3128353612076868,1.0021232821438244,0.5,0.5,0.5,0.2763318396743799
seed7_original_P,7,original_P,0,hard,20070040,8,0.7561757546478717,0.84573609092577,0.6695950822131591,0.875,0.875,0.875,0.08956033627789828
seed7_original_P,7,original_P,0,hard,20070041,8,1.1043134310705796,1.1603816989543043,0.8901373786059278,0.5,0.5,0.5,0.056068267883724765
seed7_original_P,7,original_P,0,hard,20070042,8,1.081251306897403,1.0632466735482264,0.6934440538819377,0.375,0.625,1,-0.01800463334917657
seed7_original_P,7,original_P,0,hard,20070043,8,1.3360750427347954,1.07005986278279,1.07005986278279,0.375,0.875,0.875,-0.2660151799520054
seed7_original_P,7,original_P,0,hard,20070044,8,1.2846717974545452,1.1647482222642396,1.1348171863166931,0.375,0.625,0.625,-0.11992357519030561
seed7_original_P,7,original_P,0,hard,20070045,8,1.2714991137878613,1.106076979595608,0.8523702226090735,0.5,0.625,0.625,-0.16542213419225327
seed7_original_P,7,original_P,0,hard,20070046,8,0.9320702345128241,1.1258994213387439,0.8418926699535997,0.625,0.625,0.625,0.19382918682591976
seed7_original_P,7,original_P,0,hard,20070047,8,0.570700270645396,0.5702727573862983,0.5277693281983531,0.75,0.75,0.75,-0.0004275132590976227
seed7_original_P,7,original_P,0,hard,20070048,8,2.2935617583649868,1.5990780416655408,1.5990780416655408,0.125,0.25,0.25,-0.694483716699446
seed7_original_P,7,original_P,0,hard,20070049,8,1.4721234607038218,1.6202616503153606,1.232985215202547,0,0,0,0.1481381896115388
seed7_original_P,7,original_P,0,hard,20070050,8,1.3838522187628657,1.6726123135940067,1.2391589851960347,0,0,0,0.28876009483114107
seed7_original_P,7,original_P,0,hard,20070051,8,1.011249328000193,1.101887990283822,0.9296374262569007,0.25,0.375,0.375,0.09063866228362882
seed7_original_P,7,original_P,0,hard,20070052,8,1.8064339312569293,0.6641841926616544,0.6641841926616544,0,0.75,0.75,-1.1422497385952748
seed7_original_P,7,original_P,0,hard,20070053,8,1.346813045198558,1.5433884398626243,1.1643824751063019,0.375,0,0.375,0.19657539466406626
seed7_original_P,7,original_P,0,hard,20070054,8,1.1430966128543933,1.2461076375766134,1.1430966128543933,0.25,0.5,0.25,0.10301102472222001
seed7_original_P,7,original_P,0,hard,20070055,8,2.102237241756741,1.2796760057530405,1.2796760057530405,0,0.5,0.5,-0.8225612360037005
seed7_original_P,7,original_P,0,hard,20070056,8,1.6085875272285273,1.1199531735867505,1.0898989345584214,0,0.625,0.625,-0.48863435364177676
seed7_original_P,7,original_P,0,hard,20070057,8,1.0625254430077864,0.8909547625243504,0.8696492487858687,0.25,0.25,0.25,-0.17157068048343604
seed7_original_P,7,original_P,0,hard,20070058,8,1.2041064285432312,1.5375654073168383,1.2041064285432312,0.625,0.25,0.625,0.3334589787736071
seed7_original_P,7,original_P,0,hard,20070059,8,1.4408841065563882,1.167039457069642,1.1359185859232388,0.25,0.375,0.25,-0.27384464948674614
seed7_original_P,7,original_P,0,hard,20070060,8,1.7438551174645076,1.2198835872365563,1.2198835872365563,0,0.625,0.625,-0.5239715302279513
seed7_original_P,7,original_P,0,hard,20070061,8,2.228806892278406,1.8739155721489416,1.7640103388155026,0.25,0.125,0.25,-0.35489132012946434
seed7_original_P,7,original_P,0,hard,20070062,8,1.4351783200300552,0.7743627126528153,0.7743627126528153,0,0.75,0.75,-0.6608156073772399
seed7_original_P,7,original_P,0,hard,20070063,8,1.743236414504951,0.8633609475625982,0.8633609475625982,0,0.625,0.625,-0.8798754669423529
seed7_original_P,7,original_P,0,hard,20070064,8,1.1459951850869843,0.894977501934248,0.8909793882873671,0.5,0.875,0.875,-0.2510176831527363
seed7_original_P,7,original_P,0,hard,20070065,8,1.791414167503756,0.9918927572254305,0.9918927572254305,0.125,0.75,0.75,-0.7995214102783256
seed7_original_P,7,original_P,0,hard,20070066,8,1.6316111670927271,1.3037905818017268,1.3037905818017268,0.375,0.5,0.5,-0.32782058529100033
seed7_original_P,7,original_P,0,hard,20070067,8,2.041510749986468,1.590630919578254,1.5243821490757297,0,0.25,0.25,-0.4508798304082142
seed7_original_P,7,original_P,0,hard,20070068,8,0.5750473111254087,0.8587496741685796,0.5090613529391084,1,0.25,1,0.28370236304317087
seed7_original_P,7,original_P,0,hard,20070069,8,1.100801959208951,1.6855319731215674,0.9918849961450286,0.75,0.25,0.625,0.5847300139126164
seed7_original_P,7,original_P,0,hard,20070070,8,2.234059278199253,1.888346724533438,1.888346724533438,0,0,0,-0.3457125536658152
seed7_original_P,7,original_P,0,hard,20070071,8,1.1420660286195372,0.9025107290770805,0.9025107290770805,0.375,0.375,0.375,-0.2395552995424567
seed7_original_P,7,original_P,0,hard,20070072,8,0.567200952984777,1.436308738145291,0.4669134853347883,0.875,0,0.875,0.869107785160514
seed7_original_P,7,original_P,0,hard,20070073,8,1.0082308735772205,0.7651113434338164,0.6677684866508995,0.5,1,1,-0.24311953014340415
seed7_original_P,7,original_P,0,hard,20070074,8,1.1189406806821558,2.006398850323117,1.1189406806821558,0.5,0,0.5,0.8874581696409614
seed7_original_P,7,original_P,0,hard,20070075,8,1.5632383457529389,2.223384100516038,1.071339741331933,0.5,0,0.5,0.6601457547630991
seed7_original_P,7,original_P,0,hard,20070076,8,2.279146029676317,1.2829876191381901,1.2829876191381901,0,0.375,0.375,-0.9961584105381267
seed7_original_P,7,original_P,0,hard,20070077,8,0.9923558197357626,1.2324000062006062,0.9923558197357626,0.5,0.375,0.5,0.2400441864648436
seed7_original_P,7,original_P,0,hard,20070078,8,1.085599589158984,1.8620373598781645,0.5636391311901919,0.5,0.5,1,0.7764377707191805
seed7_original_P,7,original_P,0,hard,20070079,8,1.2201466576361826,0.9476731910988108,0.7433485969370658,0.375,1,1,-0.2724734665373718
seed7_original_P,7,original_P,0,hard,20070080,8,1.8382758369221137,2.295135881055275,1.837561491490969,0.25,0,0.25,0.4568600441331614
seed7_original_P,7,original_P,0,hard,20070081,8,0.9693650682680305,1.1469250517387262,0.8526179026363464,0.75,0.625,1,0.17755998347069568
seed7_original_P,7,original_P,0,hard,20070082,8,2.0788942424992225,0.9572252355847888,0.9572252355847888,0,1,1,-1.1216690069144337
seed7_original_P,7,original_P,0,hard,20070083,8,0.8433482702303708,1.8748280748368713,0.6070310611243692,0.75,0,0.75,1.0314798046065006
seed7_original_P,7,original_P,0,hard,20070084,8,1.4887383641043228,1.5350259017182262,1.094429846194162,0.375,0,0.375,0.04628753761390336
seed7_original_P,7,original_P,0,hard,20070085,8,1.8419940407692876,1.0191531686656976,0.912242283977428,0.25,0.75,0.75,-0.82284087210359
seed7_original_P,7,original_P,0,hard,20070086,8,1.692320726231219,1.0843907111124933,1.0843907111124933,0,0.625,0.625,-0.6079300151187257
seed7_original_P,7,original_P,0,hard,20070087,8,0.8717625305982679,1.1360242723065408,0.8717625305982679,0.75,1,0.75,0.2642617417082729
seed7_original_P,7,original_P,0,hard,20070088,8,0.5667427486420655,0.847693432527744,0.507143221927515,1,0.25,1,0.28095068388567845
seed7_original_P,7,original_P,0,hard,20070089,8,2.2758277079344276,1.739432180298985,1.739432180298985,0,0.25,0.25,-0.5363955276354426
seed7_original_P,7,original_P,0,hard,20070090,8,1.3013043390551007,0.6591818647879735,0.5500849425210949,0.25,0.75,1,-0.6421224742671272
seed7_original_P,7,original_P,0,hard,20070091,8,0.9168981697870565,0.8878222090372548,0.8850291253323687,1,1,1,-0.029075960749801677
seed7_original_P,7,original_P,0,hard,20070092,8,1.6647626052342135,1.2082736561449694,1.2082736561449694,0,0.375,0.375,-0.4564889490892441
seed7_original_P,7,original_P,0,hard,20070093,8,0.7755589291251087,0.6794926100775905,0.6794926100775905,0.875,0.875,0.875,-0.09606631904751817
seed7_original_P,7,original_P,0,hard,20070094,8,1.0876217688552026,0.754863324250058,0.754863324250058,0.75,0.75,0.75,-0.3327584446051446
seed7_original_P,7,original_P,0,hard,20070095,8,1.5504649413981553,0.9891849407571808,0.9891849407571808,0,0.25,0.25,-0.5612800006409745
