feature,scope,descriptive_global_sign,local_sign,raw_auc,global_oriented_auc
query_max_probability,state/seed7_P_O0_resume_step200/easy,1,1,0.7592645228936514,0.7592645228936514
query_max_probability,step/P_O0_resume/200/hard,1,1,0.5238409232569542,0.5238409232569542
query_max_probability,state/seed7_P_O0_resume_step200/hard,1,1,0.5338183015141541,0.5338183015141541
query_max_probability,step/P_O0_resume/400/easy,1,1,0.7354597875257377,0.7354597875257377
query_max_probability,state/seed7_P_O0_resume_step400/easy,1,1,0.6906493927125507,0.6906493927125507
query_max_probability,step/P_O0_resume/400/hard,1,1,0.5262149502790187,0.5262149502790187
query_max_probability,state/seed7_P_O0_resume_step400/hard,1,1,0.5404900064474533,0.5404900064474533
query_max_probability,branch/P_C2_warm/overall,1,1,0.6397956103303808,0.6397956103303808
query_max_probability,branch/P_C2_warm/easy,1,1,0.8286938827323542,0.8286938827323542
query_max_probability,step/P_C2_warm/50/easy,1,1,0.8377102206024075,0.8377102206024075
query_max_probability,state/seed7_P_C2_warm_step50/easy,1,1,0.903504028731834,0.903504028731834
query_max_probability,branch/P_C2_warm/hard,1,1,0.5326465778230484,0.5326465778230484
query_max_probability,step/P_C2_warm/50/hard,1,1,0.5548524746009547,0.5548524746009547
query_max_probability,state/seed7_P_C2_warm_step50/hard,1,1,0.5717942979600694,0.5717942979600694
query_max_probability,step/P_C2_warm/100/easy,1,1,0.8567210452237398,0.8567210452237398
query_max_probability,state/seed7_P_C2_warm_step100/easy,1,1,0.9080020439448135,0.9080020439448135
query_max_probability,step/P_C2_warm/100/hard,1,1,0.5242469901232788,0.5242469901232788
query_max_probability,state/seed7_P_C2_warm_step100/hard,1,1,0.5705178272218105,0.5705178272218105
query_max_probability,step/P_C2_warm/200/easy,1,1,0.8314176488026708,0.8314176488026708
query_max_probability,state/seed7_P_C2_warm_step200/easy,1,1,0.8931237322515213,0.8931237322515213
query_max_probability,step/P_C2_warm/200/hard,1,1,0.5211066341829086,0.5211066341829086
query_max_probability,state/seed7_P_C2_warm_step200/hard,1,1,0.5779606454743662,0.5779606454743662
query_max_probability,step/P_C2_warm/400/easy,1,1,0.7902930607481202,0.7902930607481202
query_max_probability,state/seed7_P_C2_warm_step400/easy,1,1,0.8215268070523515,0.8215268070523515
query_max_probability,step/P_C2_warm/400/hard,1,1,0.5301673397979956,0.5301673397979956
query_max_probability,state/seed7_P_C2_warm_step400/hard,1,1,0.5869066666666667,0.5869066666666667
query_max_probability,seed/17/easy,1,1,0.8889737217827512,0.8889737217827512
query_max_probability,state/seed17_original_P/easy,1,1,0.9161851156973109,0.9161851156973109
query_max_probability,seed/17/hard,1,1,0.5259930479191561,0.5259930479191561
query_max_probability,state/seed17_original_P/hard,1,1,0.5615865701119157,0.5615865701119157
query_max_probability,state/seed17_P_O0_resume_step50/easy,1,1,0.9108769141502056,0.9108769141502056
query_max_probability,state/seed17_P_O0_resume_step50/hard,1,1,0.5460555662820658,0.5460555662820658
query_max_probability,state/seed17_P_O0_resume_step100/easy,1,1,0.8750493745885451,0.8750493745885451
query_max_probability,state/seed17_P_O0_resume_step100/hard,1,1,0.5275406260804809,0.5275406260804809
query_max_probability,state/seed17_P_O0_resume_step200/easy,1,1,0.8739010919409187,0.8739010919409187
query_max_probability,state/seed17_P_O0_resume_step200/hard,1,1,0.5127549868029608,0.5127549868029608
query_max_probability,state/seed17_P_O0_resume_step400/easy,1,1,0.8364168849089014,0.8364168849089014
query_max_probability,state/seed17_P_O0_resume_step400/hard,1,-1,0.48810637275967544,0.48810637275967544
query_max_probability,state/seed17_P_C2_warm_step50/easy,1,1,0.9410161137924871,0.9410161137924871
query_max_probability,state/seed17_P_C2_warm_step50/hard,1,1,0.5499970039747268,0.5499970039747268
query_max_probability,state/seed17_P_C2_warm_step100/easy,1,1,0.9494836826006724,0.9494836826006724
query_max_probability,state/seed17_P_C2_warm_step100/hard,1,1,0.5256985418001863,0.5256985418001863
query_max_probability,state/seed17_P_C2_warm_step200/easy,1,1,0.9388733318196726,0.9388733318196726
query_max_probability,state/seed17_P_C2_warm_step200/hard,1,1,0.5153501716001716,0.5153501716001716
query_max_probability,state/seed17_P_C2_warm_step400/easy,1,1,0.9146458160207499,0.9146458160207499
query_max_probability,state/seed17_P_C2_warm_step400/hard,1,1,0.5067939433838051,0.5067939433838051
query_max_probability,seed/27/easy,1,1,0.676752259988004,0.676752259988004
query_max_probability,state/seed27_original_P/easy,1,1,0.6568922369119543,0.6568922369119543
query_max_probability,seed/27/hard,1,1,0.5501272120170294,0.5501272120170294
query_max_probability,state/seed27_original_P/hard,1,1,0.6032125490196079,0.6032125490196079
query_max_probability,state/seed27_P_O0_resume_step50/easy,1,1,0.6958324154366852,0.6958324154366852
query_max_probability,state/seed27_P_O0_resume_step50/hard,1,1,0.6119490830312252,0.6119490830312252
query_max_probability,state/seed27_P_O0_resume_step100/easy,1,1,0.6733800181337655,0.6733800181337655
query_max_probability,state/seed27_P_O0_resume_step100/hard,1,1,0.5598868636077938,0.5598868636077938
query_max_probability,state/seed27_P_O0_resume_step200/easy,1,1,0.6047587787045619,0.6047587787045619
query_max_probability,state/seed27_P_O0_resume_step200/hard,1,1,0.5412385309632741,0.5412385309632741
query_max_probability,state/seed27_P_O0_resume_step400/easy,1,1,0.665366594583462,0.665366594583462
query_max_probability,state/seed27_P_O0_resume_step400/hard,1,1,0.5683639215686275,0.5683639215686275
query_max_probability,state/seed27_P_C2_warm_step50/easy,1,1,0.739168944225124,0.739168944225124
query_max_probability,state/seed27_P_C2_warm_step50/hard,1,1,0.5806054901960784,0.5806054901960784
query_max_probability,state/seed27_P_C2_warm_step100/easy,1,1,0.7632426415873036,0.7632426415873036
query_max_probability,state/seed27_P_C2_warm_step100/hard,1,1,0.5022368686359512,0.5022368686359512
query_max_probability,state/seed27_P_C2_warm_step200/easy,1,1,0.6886921619746047,0.6886921619746047
query_max_probability,state/seed27_P_C2_warm_step200/hard,1,-1,0.4901810049619121,0.4901810049619121
query_max_probability,state/seed27_P_C2_warm_step400/easy,1,1,0.6163257383649217,0.6163257383649217
query_max_probability,state/seed27_P_C2_warm_step400/hard,1,1,0.5020438428047227,0.5020438428047227
query_probability_gap,overall,1,1,0.6605104441132712,0.6605104441132712
query_probability_gap,regime/easy,1,1,0.8148581747772495,0.8148581747772495
query_probability_gap,seed/7/easy,1,1,0.8509753573013016,0.8509753573013016
