scope,feature,count,harm_count,harm_gt_005_count,spearman,auroc_harm,auroc_harm_gt_005
step/P_O0_resume/400/easy,representation_displacement,2400,1477,951,0.04310226616358787,0.4309532000607363,0.5742631163012455
step/P_O0_resume/400/easy,prediction_changed,2400,1477,951,0.21665553658501788,0.5190769113404452,0.6359514774684162
step/P_O0_resume/400/easy,delta_max_probability,2400,1477,951,-0.4723069674144041,0.197910026693152,0.2097106021121931
step/P_O0_resume/400/easy,delta_entropy,2400,1477,951,0.5405445478375951,0.8563968572646231,0.8146079931843202
step/P_O0_resume/400/easy,delta_probability_gap,2400,1477,951,-0.4567472060325011,0.20518004123904932,0.21731147845535448
state/seed7_P_O0_resume_step400/easy,query_entropy,800,475,288,-0.06738024590663423,0.328434008097166,0.6596815321180556
state/seed7_P_O0_resume_step400/easy,query_max_probability,800,475,288,0.10722265253865232,0.6906493927125507,0.3596055772569444
state/seed7_P_O0_resume_step400/easy,query_probability_gap,800,475,288,0.12015726587072792,0.6978072874493927,0.3662584092881944
state/seed7_P_O0_resume_step400/easy,query_js,800,475,288,0.33894029521921126,0.5669959514170041,0.8837619357638888
state/seed7_P_O0_resume_step400/easy,representation_displacement,800,475,288,0.019644194756554306,0.4290655870445344,0.6229383680555556
state/seed7_P_O0_resume_step400/easy,prediction_changed,800,475,288,0.3758572000864692,0.5846153846153846,0.7160373263888888
state/seed7_P_O0_resume_step400/easy,delta_max_probability,800,475,288,-0.5029572546207104,0.165382995951417,0.2434624565972222
state/seed7_P_O0_resume_step400/easy,delta_entropy,800,475,288,0.5726096993901553,0.8773441295546559,0.7831895616319444
state/seed7_P_O0_resume_step400/easy,delta_probability_gap,800,475,288,-0.48560107906418604,0.1719902834008097,0.249267578125
step/P_O0_resume/400/hard,query_entropy,2400,1063,921,0.01682400552500096,0.47876383219898805,0.4667127699482953
step/P_O0_resume/400/hard,query_max_probability,2400,1063,921,-0.014814473926123945,0.5262149502790187,0.5374431325564784
step/P_O0_resume/400/hard,query_probability_gap,2400,1063,921,0.006943457802683646,0.538963053859647,0.5486239124801143
step/P_O0_resume/400/hard,query_js,2400,1063,921,-0.14964801382778017,0.4628121677616095,0.5259393360099666
step/P_O0_resume/400/hard,representation_displacement,2400,1063,921,-0.12393085224493963,0.47243340456266436,0.5260656061443635
step/P_O0_resume/400/hard,prediction_changed,2400,1063,921,-0.17014087846938764,0.4459771142059243,0.46161020849988876
step/P_O0_resume/400/hard,delta_max_probability,2400,1063,921,0.025600299583385343,0.44735584855663857,0.4355284515243815
step/P_O0_resume/400/hard,delta_entropy,2400,1063,921,-0.03970496609461217,0.5466036133464581,0.5617178317656015
step/P_O0_resume/400/hard,delta_probability_gap,2400,1063,921,0.006132710266095532,0.43915310037566024,0.4244093384105673
state/seed7_P_O0_resume_step400/hard,query_entropy,800,330,277,0.020329789577796215,0.48329464861379756,0.44922034085496754
state/seed7_P_O0_resume_step400/hard,query_max_probability,800,330,277,0.014944101475158554,0.5404900064474533,0.5669595709286193
state/seed7_P_O0_resume_step400/hard,query_probability_gap,800,330,277,0.07089043889131076,0.5750870406189555,0.5921060805820351
state/seed7_P_O0_resume_step400/hard,query_js,800,330,277,-0.1927034495366399,0.4549323017408124,0.5301268024656418
state/seed7_P_O0_resume_step400/hard,representation_displacement,800,330,277,-0.14946285853571648,0.45551257253384914,0.5285875019845242
state/seed7_P_O0_resume_step400/hard,prediction_changed,800,330,277,-0.2174423253245338,0.43894261766602194,0.4487613117877284
state/seed7_P_O0_resume_step400/hard,delta_max_probability,800,330,277,0.001035657868215419,0.42415215989684074,0.4034002664439398
state/seed7_P_O0_resume_step400/hard,delta_entropy,800,330,277,-0.040632766613697836,0.5659638942617666,0.5888963284577313
state/seed7_P_O0_resume_step400/hard,delta_probability_gap,800,330,277,-0.04281241064439163,0.4142359767891683,0.39154144031586724
branch/P_C2_warm/overall,query_entropy,19200,8117,6144,-0.13170776664688522,0.3743052008559603,0.43706660800509983
branch/P_C2_warm/overall,query_max_probability,19200,8117,6144,0.16317826550933623,0.6397956103303808,0.5746522666582095
branch/P_C2_warm/overall,query_probability_gap,19200,8117,6144,0.19887527807422148,0.6538741395674385,0.5852875803031173
branch/P_C2_warm/overall,query_js,19200,8117,6144,-0.2563085220643677,0.4145261813237559,0.5345285577711716
branch/P_C2_warm/overall,representation_displacement,19200,8117,6144,-0.19214310679021024,0.4377714956032306,0.485799589967416
branch/P_C2_warm/overall,prediction_changed,19200,8117,6144,-0.2829838567683771,0.40890825106973644,0.45934340533088236
branch/P_C2_warm/overall,delta_max_probability,19200,8117,6144,-0.28559569180980104,0.2909503294165828,0.2462304246191885
branch/P_C2_warm/overall,delta_entropy,19200,8117,6144,0.31113179704422145,0.7442367590891984,0.770724788989896
branch/P_C2_warm/overall,delta_probability_gap,19200,8117,6144,-0.28765661285285526,0.2876679187206513,0.25304630379271664
branch/P_C2_warm/easy,query_entropy,9600,4292,2942,-0.49228864562758945,0.1791454861430565,0.294060303547569
branch/P_C2_warm/easy,query_max_probability,9600,4292,2942,0.5091049595938932,0.8286938827323542,0.7119848256846749
branch/P_C2_warm/easy,query_probability_gap,9600,4292,2942,0.5185165111601184,0.8336604492260886,0.7152188225386408
branch/P_C2_warm/easy,query_js,9600,4292,2942,-0.29537507888861847,0.3632793543094845,0.5766103514446415
branch/P_C2_warm/easy,representation_displacement,9600,4292,2942,-0.1531168494668712,0.4211024910262236,0.5126333506161681
branch/P_C2_warm/easy,prediction_changed,9600,4292,2942,-0.37943844025158846,0.3822188772718877,0.451724784708224
branch/P_C2_warm/easy,delta_max_probability,9600,4292,2942,-0.47718000658639714,0.17103750532878328,0.12772329725447976
branch/P_C2_warm/easy,delta_entropy,9600,4292,2942,0.5084799348250861,0.8527336307151421,0.8847255511022248
branch/P_C2_warm/easy,delta_probability_gap,9600,4292,2942,-0.4685048406684553,0.1762802336026227,0.1306779370625729
step/P_C2_warm/50/easy,query_entropy,2400,1085,762,-0.47897546423185144,0.16979832138914686,0.2710462474242002
step/P_C2_warm/50/easy,query_max_probability,2400,1085,762,0.4960278822305412,0.8377102206024075,0.7337800723627496
step/P_C2_warm/50/easy,query_probability_gap,2400,1085,762,0.5059382649198376,0.8424222459743127,0.735731751479783
step/P_C2_warm/50/easy,query_js,2400,1085,762,-0.30589686907931757,0.35009724728846525,0.5571202638131773
step/P_C2_warm/50/easy,representation_displacement,2400,1085,762,-0.15025359292597099,0.4301638310175045,0.5307605780046725
step/P_C2_warm/50/easy,prediction_changed,2400,1085,762,-0.44029626036590486,0.3556675018836187,0.42151942545643334
step/P_C2_warm/50/easy,delta_max_probability,2400,1085,762,-0.47660094732655334,0.17173415570079376,0.12177804697489737
step/P_C2_warm/50/easy,delta_entropy,2400,1085,762,0.5040068973970308,0.8535256084526291,0.8880612679825278
step/P_C2_warm/50/easy,delta_probability_gap,2400,1085,762,-0.4675659396815868,0.17856003924935607,0.1268679556081131
state/seed7_P_C2_warm_step50/easy,query_entropy,800,299,138,-0.5873225661290096,0.1021568902329121,0.2894610096764307
state/seed7_P_C2_warm_step50/easy,query_max_probability,800,299,138,0.6059005404695945,0.903504028731834,0.7169206182407286
state/seed7_P_C2_warm_step50/easy,query_probability_gap,800,299,138,0.6049196795619993,0.9023491478581299,0.7149503043040414
state/seed7_P_C2_warm_step50/easy,query_js,800,299,138,-0.7035030210984705,0.15505443961575177,0.4206839178598012
state/seed7_P_C2_warm_step50/easy,representation_displacement,800,299,138,-0.46937520214875333,0.27934098358467013,0.43932527693857
state/seed7_P_C2_warm_step50/easy,prediction_changed,800,299,138,-0.6903040367866132,0.29611012089533306,0.35074871929594115
state/seed7_P_C2_warm_step50/easy,delta_max_probability,800,299,138,-0.40538826623166596,0.17451384855706648,0.10760103332019791
state/seed7_P_C2_warm_step50/easy,delta_entropy,800,299,138,0.46535587555605556,0.8692381124039547,0.9122991374403433
state/seed7_P_C2_warm_step50/easy,delta_probability_gap,800,299,138,-0.36579488405450633,0.19606272405022732,0.1270743027277902
branch/P_C2_warm/hard,query_entropy,9600,3825,3202,0.05883892865764897,0.47551377076082957,0.44623554089260015
branch/P_C2_warm/hard,query_max_probability,9600,3825,3202,-0.04346047621393468,0.5326465778230484,0.5533662924410911
branch/P_C2_warm/hard,query_probability_gap,9600,3825,3202,-0.01174352384987558,0.5424447500212206,0.5555778576182946
branch/P_C2_warm/hard,query_js,9600,3825,3202,-0.27553927938410677,0.4092769034886682,0.48388389055839787
branch/P_C2_warm/hard,representation_displacement,9600,3825,3202,-0.27559398100416643,0.41095137368078544,0.47570499955189777
branch/P_C2_warm/hard,prediction_changed,9600,3825,3202,-0.16630237074420234,0.43855869620575505,0.4650156132879595
branch/P_C2_warm/hard,delta_max_probability,9600,3825,3202,0.02811936398686538,0.45036609229550406,0.41183324778062474
branch/P_C2_warm/hard,delta_entropy,9600,3825,3202,-0.04981027217404809,0.5475336445689387,0.5965546599802132
branch/P_C2_warm/hard,delta_probability_gap,9600,3825,3202,0.015785063458007773,0.4545278669043375,0.42539163550289666
step/P_C2_warm/50/hard,query_entropy,2400,964,841,0.05018762069229526,0.4536265155630555,0.4306771544001727
step/P_C2_warm/50/hard,query_max_probability,2400,964,841,-0.03650003238639886,0.5548524746009547,0.5730566790657446
step/P_C2_warm/50/hard,query_probability_gap,2400,964,841,-0.009710681373382183,0.5561885250638589,0.571827576291702
step/P_C2_warm/50/hard,query_js,2400,964,841,-0.24087590466595568,0.41775794912100234,0.4770230619798813
step/P_C2_warm/50/hard,representation_displacement,2400,964,841,-0.2549034418235142,0.4116588552803431,0.4627253513983094
step/P_C2_warm/50/hard,prediction_changed,2400,964,841,-0.15612195924566968,0.4385395115523758,0.4657010538326422
step/P_C2_warm/50/hard,delta_max_probability,2400,964,841,0.009332886604957069,0.43620368069441395,0.4109752814199169
step/P_C2_warm/50/hard,delta_entropy,2400,964,841,-0.019231842748583812,0.5682061165755499,0.598376653835388
step/P_C2_warm/50/hard,delta_probability_gap,2400,964,841,-0.0024041879173937355,0.4451240478969937,0.4255624394124408
state/seed7_P_C2_warm_step50/hard,query_entropy,800,288,258,0.08463470255422274,0.4332953559027778,0.39489830944821075
state/seed7_P_C2_warm_step50/hard,query_max_probability,800,288,258,-0.07693073784254392,0.5717942979600694,0.6172337595468977
state/seed7_P_C2_warm_step50/hard,query_probability_gap,800,288,258,-0.045903001410939705,0.5749579535590278,0.6243456620612717
state/seed7_P_C2_warm_step50/hard,query_js,800,288,258,-0.32495439055373526,0.4058905707465278,0.4538959924482966
state/seed7_P_C2_warm_step50/hard,representation_displacement,800,288,258,-0.35004959382749035,0.3869154188368056,0.4269501415944392
state/seed7_P_C2_warm_step50/hard,prediction_changed,800,288,258,-0.2488311200224359,0.4051649305555556,0.43300008581481164
state/seed7_P_C2_warm_step50/hard,delta_max_probability,800,288,258,0.08810312984864038,0.4564208984375,0.41733173145684943
state/seed7_P_C2_warm_step50/hard,delta_entropy,800,288,258,-0.11032318019246905,0.5537245008680556,0.5956334563345633
state/seed7_P_C2_warm_step50/hard,delta_probability_gap,800,288,258,0.048575419649093204,0.4499579535590278,0.4120755742441145
step/P_C2_warm/100/easy,query_entropy,2400,1034,752,-0.5227535239155423,0.14978505342512693,0.2450302429766577
step/P_C2_warm/100/easy,query_max_probability,2400,1034,752,0.5370261154856594,0.8567210452237398,0.7608331665719893
step/P_C2_warm/100/easy,query_probability_gap,2400,1034,752,0.5451729288494668,0.8608794401760353,0.7642887574881223
step/P_C2_warm/100/easy,query_js,2400,1034,752,-0.2764458058065635,0.37735655360495707,0.564903784083867
step/P_C2_warm/100/easy,representation_displacement,2400,1034,752,-0.08945392959269612,0.4558283372650526,0.5255233616504854
step/P_C2_warm/100/easy,prediction_changed,2400,1034,752,-0.33260299900259216,0.397016094089394,0.4653416133030366
step/P_C2_warm/100/easy,delta_max_probability,2400,1034,752,-0.45806345018462674,0.16953521697143392,0.13044664067341458
step/P_C2_warm/100/easy,delta_entropy,2400,1034,752,0.490175118085958,0.8532253314113692,0.8827705406940715
step/P_C2_warm/100/easy,delta_probability_gap,2400,1034,752,-0.44918262919837315,0.17428018385153676,0.13241065895476142
state/seed7_P_C2_warm_step100/easy,query_entropy,800,285,156,-0.5688602091565768,0.09571112246636007,0.22264691829909222
state/seed7_P_C2_warm_step100/easy,query_max_probability,800,285,156,0.5766578541528972,0.9080020439448135,0.7844202898550725
state/seed7_P_C2_warm_step100/easy,query_probability_gap,800,285,156,0.5729847937262402,0.9066666666666666,0.7843804745978659
state/seed7_P_C2_warm_step100/easy,query_js,800,285,156,-0.6859453061645409,0.17061488673139158,0.39537545787545786
state/seed7_P_C2_warm_step100/easy,representation_displacement,800,285,156,-0.4885336539588343,0.28920456481008344,0.433707596751075
state/seed7_P_C2_warm_step100/easy,prediction_changed,800,285,156,-0.6400899485758259,0.29562255152444217,0.3599896480331263
state/seed7_P_C2_warm_step100/easy,delta_max_probability,800,285,156,-0.3135247476949183,0.19810594447283256,0.12961856983596115
state/seed7_P_C2_warm_step100/easy,delta_entropy,800,285,156,0.4019592374363085,0.8559836484414921,0.9075191113234592
state/seed7_P_C2_warm_step100/easy,delta_probability_gap,800,285,156,-0.28375183398724063,0.21339465167773802,0.14240922121356903
step/P_C2_warm/100/hard,query_entropy,2400,970,826,0.0688478366055272,0.48518275538894096,0.4522560924957927
step/P_C2_warm/100/hard,query_max_probability,2400,970,826,-0.05441021257121746,0.5242469901232788,0.5470908928686802
step/P_C2_warm/100/hard,query_probability_gap,2400,970,826,-0.023757232423130627,0.5368509840674789,0.5495060471155059
step/P_C2_warm/100/hard,query_js,2400,970,826,-0.28274125134396727,0.3964587989330257,0.46041454507416213
step/P_C2_warm/100/hard,representation_displacement,2400,970,826,-0.2947689122862695,0.3897166750774998,0.44690967938442794
step/P_C2_warm/100/hard,prediction_changed,2400,970,826,-0.16838698776715297,0.43199841395717686,0.4578155622079125
step/P_C2_warm/100/hard,delta_max_probability,2400,970,826,0.033058110773977564,0.4582459808233004,0.41886389298251553
step/P_C2_warm/100/hard,delta_entropy,2400,970,826,-0.05513670141262177,0.534856895681638,0.5885907805716993
step/P_C2_warm/100/hard,delta_probability_gap,2400,970,826,0.02100322413250419,0.4586194218152981,0.4308319821801613
state/seed7_P_C2_warm_step100/hard,query_entropy,800,299,261,0.06277657465089789,0.4428066943037003,0.399967301445134
state/seed7_P_C2_warm_step100/hard,query_max_probability,800,299,261,-0.0460556969620265,0.5705178272218105,0.6105744283084185
state/seed7_P_C2_warm_step100/hard,query_probability_gap,800,299,261,-0.0080357703683912,0.5814658308800459,0.6157564384165369
state/seed7_P_C2_warm_step100/hard,query_js,800,299,261,-0.38285776227775353,0.3575524536211857,0.4090589213741923
state/seed7_P_C2_warm_step100/hard,representation_displacement,800,299,261,-0.3972737223026911,0.34309307805793093,0.3892762956802366
state/seed7_P_C2_warm_step100/hard,prediction_changed,800,299,261,-0.28105020794475144,0.38951194600765027,0.4169101287327888
state/seed7_P_C2_warm_step100/hard,delta_max_probability,800,299,261,0.09284902007659387,0.4769724764517787,0.4319976684508704
state/seed7_P_C2_warm_step100/hard,delta_entropy,800,299,261,-0.1174510272672301,0.530370696733623,0.5865054485744141
state/seed7_P_C2_warm_step100/hard,delta_probability_gap,800,299,261,0.04982377316214556,0.4668121950079774,0.4306399675857804
step/P_C2_warm/200/easy,query_entropy,2400,1059,727,-0.5066686712966443,0.17699009730874665,0.2952705441468225
step/P_C2_warm/200/easy,query_max_probability,2400,1059,727,0.5239459694350641,0.8314176488026708,0.7115815472045293
step/P_C2_warm/200/easy,query_probability_gap,2400,1059,727,0.5338357940687143,0.837026333708654,0.7159654386234646
step/P_C2_warm/200/easy,query_js,2400,1059,727,-0.3089185518955819,0.36269706975260524,0.5737948203977568
step/P_C2_warm/200/easy,representation_displacement,2400,1059,727,-0.16539222142226068,0.4207830470545074,0.5070539378148455
step/P_C2_warm/200/easy,prediction_changed,2400,1059,727,-0.38666647978528784,0.38185637964142444,0.45442298632459377
step/P_C2_warm/200/easy,delta_max_probability,2400,1059,727,-0.4894667828935387,0.16417708656809746,0.12511520869937703
step/P_C2_warm/200/easy,delta_entropy,2400,1059,727,0.5171047347404053,0.8567972120646228,0.8857672344403509
step/P_C2_warm/200/easy,delta_probability_gap,2400,1059,727,-0.4848194166353154,0.16677968536439552,0.12493268358778595
state/seed7_P_C2_warm_step200/easy,query_entropy,800,290,154,-0.4994073818865342,0.11263015551048006,0.2508644606167826
state/seed7_P_C2_warm_step200/easy,query_max_probability,800,290,154,0.5062372441206939,0.8931237322515213,0.7568955811989868
state/seed7_P_C2_warm_step200/easy,query_probability_gap,800,290,154,0.5035076148556482,0.8937457741717376,0.7585541393590929
state/seed7_P_C2_warm_step200/easy,query_js,800,290,154,-0.7503875162304942,0.1347870182555781,0.34762373849061157
state/seed7_P_C2_warm_step200/easy,representation_displacement,800,290,154,-0.5754126178322153,0.2524543610547667,0.3731253266856982
state/seed7_P_C2_warm_step200/easy,prediction_changed,800,290,154,-0.7514904723005883,0.24290060851926978,0.29891238792167585
state/seed7_P_C2_warm_step200/easy,delta_max_probability,800,290,154,-0.33460343688037014,0.1950236646382691,0.11941618752764263
state/seed7_P_C2_warm_step200/easy,delta_entropy,800,290,154,0.41731574580585284,0.8554022988505747,0.9060049857263479
state/seed7_P_C2_warm_step200/easy,delta_probability_gap,800,290,154,-0.2981618877529496,0.21383367139959433,0.13423264042459088
step/P_C2_warm/200/hard,query_entropy,2400,928,783,0.0823558832215075,0.48593720717766115,0.452120706636306
step/P_C2_warm/200/hard,query_max_probability,2400,928,783,-0.06635280492236197,0.5211066341829086,0.5463430931411227
step/P_C2_warm/200/hard,query_probability_gap,2400,928,783,-0.028361087389077673,0.532657011338081,0.5510298860052555
step/P_C2_warm/200/hard,query_js,2400,928,783,-0.3123617096114079,0.3951410525206147,0.4690031126812736
step/P_C2_warm/200/hard,representation_displacement,2400,928,783,-0.32021658684315746,0.39181605486319343,0.4550375125087769
step/P_C2_warm/200/hard,prediction_changed,2400,928,783,-0.1560687720940608,0.44165807721139433,0.459892142158152
step/P_C2_warm/200/hard,delta_max_probability,2400,928,783,0.05015766627089641,0.45311694738568215,0.4092634847971465
step/P_C2_warm/200/hard,delta_entropy,2400,928,783,-0.08752834939728288,0.5416861881559221,0.5936462126938318
step/P_C2_warm/200/hard,delta_probability_gap,2400,928,783,0.030889636879904328,0.45354776225168664,0.41795190153154027
state/seed7_P_C2_warm_step200/hard,query_entropy,800,283,246,0.06366710729235514,0.43022055757940275,0.3904933814681107
state/seed7_P_C2_warm_step200/hard,query_max_probability,800,283,246,-0.0419645577571215,0.5779606454743662,0.61390185201491
state/seed7_P_C2_warm_step200/hard,query_probability_gap,800,283,246,0.0003401020939095217,0.583831700965751,0.613219453494174
state/seed7_P_C2_warm_step200/hard,query_js,800,283,246,-0.40575323555193055,0.35857864412108453,0.4067315312142291
state/seed7_P_C2_warm_step200/hard,representation_displacement,800,283,246,-0.4214782523097692,0.3433713117947386,0.38185700449062254
state/seed7_P_C2_warm_step200/hard,prediction_changed,800,283,246,-0.23658745507245138,0.408287825248956,0.4193082093275806
state/seed7_P_C2_warm_step200/hard,delta_max_probability,800,283,246,0.08304549694608898,0.4620226777207455,0.4149716767925802
state/seed7_P_C2_warm_step200/hard,delta_entropy,800,283,246,-0.13254294928585825,0.5466984710650601,0.5957412462211265
state/seed7_P_C2_warm_step200/hard,delta_probability_gap,800,283,246,0.03221639408811576,0.4518935691779839,0.4076340582900414
step/P_C2_warm/400/easy,query_entropy,2400,1114,701,-0.4436732358807701,0.21853212751046347,0.3646182742386853
step/P_C2_warm/400/easy,query_max_probability,2400,1114,701,0.46313109699826577,0.7902930607481202,0.6416327805480945
step/P_C2_warm/400/easy,query_probability_gap,2400,1114,701,0.4728621133441169,0.795006854650692,0.6442264015335025
step/P_C2_warm/400/easy,query_js,2400,1114,701,-0.2821876392686874,0.36787974904439746,0.612459792157676
step/P_C2_warm/400/easy,representation_displacement,2400,1114,701,-0.21413763439889485,0.3805043124268814,0.4793841136726395
step/P_C2_warm/400/easy,prediction_changed,2400,1114,701,-0.3560884480251281,0.3969638504429696,0.46392524259046397
step/P_C2_warm/400/easy,delta_max_probability,2400,1114,701,-0.4848916952936971,0.17630063855747993,0.13436871063703665
step/P_C2_warm/400/easy,delta_entropy,2400,1114,701,0.5216524976827253,0.8490936783647121,0.8815465000390429
step/P_C2_warm/400/easy,delta_probability_gap,2400,1114,701,-0.47329775317669326,0.18298427199700684,0.13952488625095402
state/seed7_P_C2_warm_step400/easy,query_entropy,800,331,173,-0.41521356283369193,0.1922326219571113,0.37446875201666807
state/seed7_P_C2_warm_step400/easy,query_max_probability,800,331,173,0.43949077264183223,0.8215268070523515,0.6391754478155451
state/seed7_P_C2_warm_step400/easy,query_probability_gap,800,331,173,0.44368719326123945,0.8252243315146323,0.6431304219560988
state/seed7_P_C2_warm_step400/easy,query_js,800,331,173,-0.6014129084576695,0.1952730950341087,0.4629624507932996
state/seed7_P_C2_warm_step400/easy,representation_displacement,800,331,173,-0.5132255675399493,0.234277468934997,0.4004203888596952
state/seed7_P_C2_warm_step400/easy,prediction_changed,800,331,173,-0.5661811286842064,0.32196806214933105,0.40538945893372424
state/seed7_P_C2_warm_step400/easy,delta_max_probability,800,331,173,-0.3598908513919553,0.21143527077602922,0.18030625697190955
state/seed7_P_C2_warm_step400/easy,delta_entropy,800,331,173,0.43428475669493233,0.8314019028723453,0.8526426418120973
state/seed7_P_C2_warm_step400/easy,delta_probability_gap,800,331,173,-0.3266106509541421,0.2290725912947133,0.2012888237409077
step/P_C2_warm/400/hard,query_entropy,2400,963,752,0.057614856356745896,0.4779441998336502,0.45127556290022725
step/P_C2_warm/400/hard,query_max_probability,2400,963,752,-0.040826130794646434,0.5301673397979956,0.5468241646870481
step/P_C2_warm/400/hard,query_probability_gap,2400,963,752,-0.0025569388119685435,0.543667543218789,0.5504020024271845
step/P_C2_warm/400/hard,query_js,2400,963,752,-0.3214327953876381,0.391299949198999,0.49682077566618466
step/P_C2_warm/400/hard,representation_displacement,2400,963,752,-0.3164090948626901,0.39725804668344616,0.4832654991220822
step/P_C2_warm/400/hard,prediction_changed,2400,963,752,-0.17095994500658618,0.43964038961404966,0.46323719272877506
step/P_C2_warm/400/hard,delta_max_probability,2400,963,752,0.04669648250952311,0.45741062311799635,0.41285980104833714
step/P_C2_warm/400/hard,delta_entropy,2400,963,752,-0.06141490649564349,0.5465125438005074,0.6054889227432348
step/P_C2_warm/400/hard,delta_probability_gap,2400,963,752,0.04030921793562811,0.4625600958498545,0.42847471467671966
state/seed7_P_C2_warm_step400/hard,query_entropy,800,300,238,-0.008913435802243441,0.43832666666666664,0.36594993869433895
state/seed7_P_C2_warm_step400/hard,query_max_probability,800,300,238,0.03931405361570878,0.5869066666666667,0.6433655312658871
state/seed7_P_C2_warm_step400/hard,query_probability_gap,800,300,238,0.0902452269456671,0.6125866666666666,0.6456009450043363
state/seed7_P_C2_warm_step400/hard,query_js,800,300,238,-0.4008591029048483,0.34367333333333333,0.43905320135171505
state/seed7_P_C2_warm_step400/hard,representation_displacement,800,300,238,-0.4058360872438863,0.3344066666666667,0.416586919465295
state/seed7_P_C2_warm_step400/hard,prediction_changed,800,300,238,-0.2064593870253387,0.409,0.43004425969676124
state/seed7_P_C2_warm_step400/hard,delta_max_probability,800,300,238,-0.031183220598782185,0.43101333333333336,0.3770298154849128
state/seed7_P_C2_warm_step400/hard,delta_entropy,800,300,238,-0.017663347911481112,0.5695466666666666,0.642580519752385
state/seed7_P_C2_warm_step400/hard,delta_probability_gap,800,300,238,-0.05602016565650884,0.43043333333333333,0.38484254911929183
seed/17/easy,query_entropy,7200,3650,2476,-0.49034033530106097,0.11638896392050936,0.27359638131481356
seed/17/easy,query_max_probability,7200,3650,2476,0.4988907109078323,0.8889737217827512,0.7307284563477462
seed/17/easy,query_probability_gap,7200,3650,2476,0.5026724837835485,0.8913142967393402,0.7321111630159266
seed/17/easy,query_js,7200,3650,2476,-0.23924372786606984,0.31260351147983795,0.5562373382268251
seed/17/easy,representation_displacement,7200,3650,2476,-0.010550921114022399,0.4481912405942504,0.5507809774854693
seed/17/easy,prediction_changed,7200,3650,2476,-0.39206843726566937,0.33229403820181364,0.418674995451679
seed/17/easy,delta_max_probability,7200,3650,2476,-0.32001260057123093,0.2759624541771175,0.18650223346497247
seed/17/easy,delta_entropy,7200,3650,2476,0.3907389598264974,0.7703976075631873,0.8532350873209227
seed/17/easy,delta_probability_gap,7200,3650,2476,-0.31797900449419375,0.2765728728535597,0.18925554929353974
state/seed17_original_P/easy,query_entropy,800,390,267,-0.5808916107681418,0.08953721075672295,0.19026638840286414
state/seed17_original_P/easy,query_max_probability,800,390,267,0.5903344302100472,0.9161851156973109,0.8137108164512933
state/seed17_original_P/easy,query_probability_gap,800,390,267,0.5932292941082721,0.919068167604753,0.813745950769793
state/seed17_original_P/easy,query_js,800,390,267,-0.31545396164681505,0.2887742338961851,0.5188425350113484
state/seed17_original_P/easy,representation_displacement,800,390,267,0.03904152193987803,0.46297686053783615,0.5818945829907737
state/seed17_original_P/easy,prediction_changed,800,390,267,-0.4706606926742647,0.3308317698561601,0.3920322392506553
state/seed17_original_P/easy,delta_max_probability,800,390,267,-0.26705369070889173,0.2953846153846154,0.19146095523185136
state/seed17_original_P/easy,delta_entropy,800,390,267,0.34410700641719755,0.7500500312695435,0.8494213377743112
state/seed17_original_P/easy,delta_probability_gap,800,390,267,-0.26924880351375546,0.2928205128205128,0.18997828699116723
seed/17/hard,query_entropy,7200,2814,2523,0.08491120730281393,0.47751584725062074,0.476803995501383
seed/17/hard,query_max_probability,7200,2814,2523,-0.07719867315767755,0.5259930479191561,0.5280490685183166
seed/17/hard,query_probability_gap,7200,2814,2523,-0.06470948391929303,0.5243122703206008,0.527829027469411
seed/17/hard,query_js,7200,2814,2523,-0.2238452221677962,0.4566866663360936,0.4949225305508755
seed/17/hard,representation_displacement,7200,2814,2523,-0.2217635390322185,0.4546414076448582,0.48721105152672384
seed/17/hard,prediction_changed,7200,2814,2523,-0.1363472452164827,0.46664420714485033,0.48824261311648043
seed/17/hard,delta_max_probability,7200,2814,2523,-0.05929940215340925,0.3987154968431894,0.38842029001350925
seed/17/hard,delta_entropy,7200,2814,2523,0.04988131394446979,0.60189752170682,0.6108313246589787
seed/17/hard,delta_probability_gap,7200,2814,2523,-0.03436670668200898,0.42126349556367726,0.410565156768972
state/seed17_original_P/hard,query_entropy,800,310,292,0.02322882535753962,0.43215931533903884,0.43638766044655375
state/seed17_original_P/hard,query_max_probability,800,310,292,-0.02932335831774737,0.5615865701119157,0.5600258871750621
state/seed17_original_P/hard,query_probability_gap,800,310,292,-0.03765341039595374,0.5396181698485846,0.53783302772085
state/seed17_original_P/hard,query_js,800,310,292,-0.18370078703247975,0.4881632653061225,0.5070043684607917
state/seed17_original_P/hard,representation_displacement,800,310,292,-0.19881192783113724,0.47481237656352865,0.49023837773702944
state/seed17_original_P/hard,prediction_changed,800,310,292,-0.08785997246000848,0.5105661619486505,0.5321297594649984
state/seed17_original_P/hard,delta_max_probability,800,310,292,-0.13642528347700544,0.36046082949308755,0.35639359292417216
state/seed17_original_P/hard,delta_entropy,800,310,292,0.170715594868117,0.665707702435813,0.6637700895264804
state/seed17_original_P/hard,delta_probability_gap,800,310,292,-0.07784144975226524,0.41246214614878207,0.4035567899902923
state/seed17_P_O0_resume_step50/easy,query_entropy,800,362,265,-0.5684812007518761,0.09538585736269835,0.15693881149709046
state/seed17_P_O0_resume_step50/easy,query_max_probability,800,362,265,0.579280139500218,0.9108769141502056,0.8442673249867748
