scope,group,count,quantity,mean,median,q25,q75
branch/P_C2_warm/easy,harm,521,relative_inner_reduction,0.11847307818822224,0.106693084664694,0.05675752087470901,0.17206042739858152
branch/P_C2_warm/easy,harm,521,query_js,0.08151178530517039,0.049858901649713516,0.021980522200465202,0.10530183464288712
branch/P_C2_warm/easy,harm,521,prediction_changed_fraction,0.1785028790786948,0.0,0.0,0.25
branch/P_C2_warm/easy,harm,521,drift_W0,0.9471472485841133,0.9491707957481711,0.5740225046652567,1.4752057940922476
branch/P_C2_warm/easy,harm,521,drift_key,0.2884770479381577,0.32437129051645286,0.1904951129909751,0.4432238737239295
branch/P_C2_warm/easy,harm,521,drift_query,0.4025521868472707,0.37016652364712327,0.2301826883864966,0.6861869236875672
branch/P_C2_warm/easy,harm,521,drift_total,1.0693670521875152,1.0691890332590968,0.651344512140134,1.6862775665358274
branch/P_C2_warm/easy,benefit,979,query_entropy,0.49928407778581024,0.482901930809021,0.3110344707965851,0.6688685417175293
branch/P_C2_warm/easy,benefit,979,query_max_probability,0.805860262725643,0.8180670738220215,0.7300323843955994,0.8960972130298615
branch/P_C2_warm/easy,benefit,979,query_probability_gap,0.6611682663427189,0.6762178540229797,0.5323528051376343,0.8188035786151886
branch/P_C2_warm/easy,benefit,979,assignment_entropy,1.1914225373497047,1.1985974311828613,1.1485101580619812,1.2434303164482117
branch/P_C2_warm/easy,benefit,979,assignment_probability_gap,0.21204560562831268,0.21032670140266418,0.15119104832410812,0.2577955424785614
branch/P_C2_warm/easy,benefit,979,inner_loss_before,2.3564072686634705,2.3049793243408203,2.0030622482299805,2.68450927734375
branch/P_C2_warm/easy,benefit,979,gradient_norm,11.01488043679889,10.157450675964355,7.56736159324646,13.622146129608154
branch/P_C2_warm/easy,benefit,979,chosen_eta,0.01716356001060886,0.012500000186264515,0.012500000186264515,0.02500000037252903
branch/P_C2_warm/easy,benefit,979,backtracking_trials,2.8202247191011236,3.0,2.0,3.0
branch/P_C2_warm/easy,benefit,979,normalized_update,0.02312750727161656,0.02076653354527324,0.014536431771576323,0.029856503152679195
branch/P_C2_warm/easy,benefit,979,representation_shift,0.483278231583041,0.4280230700969696,0.2939129173755646,0.6255575120449066
